con_CreditScore,cat_Geography,cat_Gender,con_Age,con_Tenure,con_Balance,con_NumOfProducts,cat_HasCrCard,cat_IsActiveMember,con_EstimatedSalary,cat_Exited
649.0076,France,Male,44.0,9.0,76335.5953,2.0,1.0,0.0,100161.1805,0.0
649.0076,France,Male,38.9811,3.0,141349.43,1.5413,1.0,1.0,100187.43,0.0
411.0,France,Male,29.0,5.005,76335.5953,2.0,1.0,1.0,100161.1805,0.0
591.0,France,Male,39.0,3.0,0.0,1.5413,1.0,1.0,140469.38,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,Germany,Male,41.0,9.0,76335.5953,2.0,1.0,0.0,100161.1805,0.0
520.0,Spain,Female,42.0,6.0,0.0,2.0,1.0,1.0,34410.55,0.0
722.0,Spain,Female,29.0,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,0.0,27822.99,0.0
649.0076,France,Male,38.9811,3.0,145260.23,1.0,0.0,1.0,114066.77,0.0
804.0,France,Male,33.0,7.0,76335.5953,1.0,1.0,1.0,100161.1805,0.0
850.0,France,Male,38.9811,5.005,76335.5953,1.0,1.0,1.0,100161.1805,0.0
582.0,France,Male,38.9811,6.0,70349.48,1.5413,1.0,1.0,100161.1805,0.0
649.0076,Spain,Male,40.0,4.0,0.0,1.0,1.0,1.0,100161.1805,0.0
465.0,France,Male,51.0,5.005,122522.32,1.5413,1.0,0.0,181297.65,1.0
649.0076,France,Male,61.0,5.005,117419.35,1.0,1.0,1.0,94153.83,0.0
649.0076,France,Female,49.0,2.0,76335.5953,1.0,0.0,1.0,194365.76,1.0
660.0,Spain,Female,38.9811,5.0,155931.11,1.5413,1.0,1.0,100161.1805,0.0
649.0076,Germany,Male,32.0,4.0,109421.13,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,1.0,1.0,1.0,119708.21,1.0
649.0076,Germany,Female,39.0,9.0,76335.5953,1.5413,1.0,1.0,100161.1805,1.0
550.0,France,Male,38.0,2.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
776.0,France,Female,38.9811,5.005,103769.22,2.0,1.0,1.0,194099.12,0.0
698.0,France,Male,44.0,10.0,116363.37,2.0,1.0,0.0,100161.1805,0.0
585.0,France,Male,36.0,5.0,76335.5953,2.0,1.0,0.0,100161.1805,0.0
649.0076,France,Female,33.0,5.0,0.0,1.5413,1.0,0.0,100161.1805,0.0
655.0,Germany,Male,41.0,8.0,76335.5953,1.0,1.0,1.0,164040.94,0.0
649.0076,France,Male,38.9811,1.0,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
619.0,France,Male,43.0,1.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
656.0,France,Male,38.9811,5.005,127864.4,1.0,1.0,0.0,87107.57,0.0
649.0076,Germany,Male,19.0,5.005,75888.2,1.5413,1.0,0.0,100161.1805,0.0
511.0,France,Male,66.0,5.005,0.0,1.5413,1.0,0.0,100161.1805,1.0
649.0076,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
742.0,Germany,Male,38.9811,5.005,76335.5953,1.0,1.0,1.0,100161.1805,0.0
649.0076,Germany,Male,27.0,5.005,152328.88,2.0,1.0,1.0,126494.82,0.0
649.0076,France,Male,33.0,5.005,76335.5953,1.5413,1.0,1.0,178798.13,0.0
684.0,Spain,Male,56.0,5.005,76335.5953,1.5413,1.0,1.0,99398.36,0.0
603.0,Germany,Male,38.9811,4.0,76335.5953,1.0,1.0,1.0,100161.1805,0.0
751.0,France,Male,38.9811,6.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Female,34.0,1.0,76335.5953,1.5413,1.0,1.0,110431.51,0.0
735.0,Germany,Male,38.9811,10.0,76335.5953,2.0,1.0,1.0,196673.28,0.0
649.0076,Germany,Male,38.9811,5.0,150725.53,2.0,0.0,1.0,100161.1805,0.0
675.0,France,Female,38.9811,5.005,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,4.0,1.0,0.0,100161.1805,1.0
649.0076,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,Spain,Female,37.0,5.005,163607.18,1.5413,1.0,1.0,44203.55,0.0
649.0076,France,Female,38.9811,5.005,157780.84,1.5413,1.0,1.0,58426.81,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,2.0,0.0,1.0,100161.1805,0.0
649.0076,France,Female,38.9811,1.0,76335.5953,2.0,1.0,1.0,100161.1805,0.0
649.0076,France,Male,38.9811,8.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Female,38.9811,9.0,0.0,1.5413,1.0,1.0,100161.1805,0.0
757.0,Spain,Male,38.9811,5.0,77253.22,1.5413,1.0,1.0,194239.63,0.0
416.0,Germany,Female,41.0,5.005,76335.5953,2.0,1.0,0.0,98301.61,0.0
649.0076,France,Female,34.0,5.005,76335.5953,1.5413,1.0,1.0,171413.66,0.0
649.0076,France,Male,32.0,5.005,0.0,1.5413,1.0,1.0,136458.19,0.0
543.0,France,Male,38.9811,3.0,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
506.0,France,Male,38.9811,5.005,76335.5953,1.0,1.0,1.0,159235.29,0.0
649.0076,France,Male,38.9811,4.0,0.0,1.5413,1.0,1.0,100161.1805,0.0
652.0,Spain,Female,75.0,10.0,76335.5953,2.0,1.0,1.0,114675.75,0.0
750.0,France,Male,38.9811,3.0,76335.5953,1.5413,1.0,1.0,128643.35,0.0
729.0,France,Male,30.0,9.0,0.0,1.5413,1.0,0.0,100161.1805,0.0
646.0,France,Male,46.0,4.0,0.0,1.5413,1.0,0.0,100161.1805,0.0
649.0076,Germany,Male,38.9811,3.0,81623.67,1.5413,1.0,1.0,100161.1805,0.0
649.0076,Spain,Male,44.0,5.0,0.0,1.5413,1.0,1.0,100161.1805,1.0
649.0076,France,Male,45.0,5.005,76335.5953,2.0,1.0,1.0,147132.46,0.0
524.0,France,Female,38.9811,5.005,0.0,1.5413,1.0,1.0,109614.57,0.0
649.0076,France,Male,29.0,5.005,0.0,1.5413,1.0,1.0,100161.1805,0.0
649.0076,Spain,Male,38.9811,4.0,76335.5953,2.0,0.0,1.0,85982.47,0.0
649.0076,Spain,Male,38.9811,10.0,176273.95,1.5413,0.0,1.0,121277.78,0.0
649.0076,Spain,Male,38.9811,9.0,76335.5953,1.5413,0.0,1.0,64595.25,0.0
649.0076,Germany,Male,38.9811,5.005,97086.4,2.0,1.0,1.0,197276.13,0.0
710.0,France,Male,22.0,8.0,0.0,2.0,0.0,0.0,100161.1805,0.0
413.0,France,Male,38.9811,9.0,0.0,2.0,0.0,0.0,6534.18,0.0
665.0,France,Female,38.9811,5.005,0.0,1.5413,1.0,1.0,100161.1805,0.0
623.0,France,Female,44.0,6.0,0.0,2.0,0.0,1.0,167162.43,0.0
738.0,France,Male,38.9811,9.0,82674.15,1.5413,1.0,0.0,100161.1805,0.0
528.0,Spain,Male,38.9811,7.0,0.0,1.5413,1.0,1.0,60536.56,0.0
649.0076,France,Female,38.9811,1.0,0.0,1.5413,1.0,1.0,177655.68,1.0
622.0,Spain,Male,46.0,4.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,32.0,5.005,76335.5953,1.5413,1.0,1.0,10054.53,0.0
649.0076,Germany,Male,36.0,2.0,99806.85,1.0,0.0,1.0,36976.52,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,1.0,1.0,1.0,71862.79,0.0
479.0,Germany,Male,35.0,5.005,92833.89,1.0,1.0,1.0,100161.1805,1.0
685.0,Germany,Male,30.0,3.0,90536.81,1.0,1.0,1.0,63082.88,0.0
538.0,Germany,Male,38.9811,5.005,76335.5953,1.5413,1.0,0.0,27231.26,0.0
562.0,France,Male,42.0,2.0,100238.35,1.0,1.0,0.0,86797.41,0.0
649.0076,France,Male,36.0,9.0,106190.55,1.0,0.0,1.0,100161.1805,0.0
649.0076,Germany,Male,38.9811,9.0,154475.54,2.0,1.0,1.0,100161.1805,0.0
649.0076,Germany,Male,38.9811,9.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Female,37.0,6.0,167864.4,1.5413,1.0,0.0,100161.1805,0.0
649.0076,France,Male,38.9811,1.0,0.0,2.0,1.0,1.0,31766.3,0.0
649.0076,France,Female,38.9811,5.005,76335.5953,1.5413,1.0,0.0,199725.39,1.0
699.0,Germany,Male,38.9811,4.0,76335.5953,2.0,1.0,0.0,100161.1805,0.0
649.0076,France,Male,34.0,8.0,129433.34,2.0,0.0,1.0,38131.77,0.0
674.0,Spain,Male,39.0,5.005,76335.5953,1.5413,0.0,1.0,100130.95,0.0
656.0,France,Male,38.9811,6.0,76335.5953,2.0,1.0,0.0,141069.88,0.0
649.0076,Germany,Male,48.0,5.005,76335.5953,1.5413,1.0,1.0,198129.36,0.0
625.0,France,Female,28.0,3.0,76335.5953,1.5413,1.0,0.0,183646.41,0.0
432.0,France,Male,38.9811,9.0,152603.45,1.5413,1.0,0.0,100161.1805,1.0
549.0,France,Female,52.0,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,Germany,Male,56.0,0.0,76335.5953,1.0,1.0,0.0,46824.08,0.0
828.0,France,Female,41.0,7.0,76335.5953,2.0,1.0,1.0,171378.77,0.0
770.0,France,Male,38.9811,9.0,76335.5953,1.0,1.0,0.0,100161.1805,0.0
758.0,France,Male,38.9811,3.0,0.0,1.5413,1.0,1.0,124226.16,0.0
649.0076,Germany,Female,33.0,9.0,130862.43,1.5413,1.0,1.0,114935.21,0.0
687.0,France,Male,38.9811,9.0,76335.5953,1.0,1.0,1.0,100161.1805,0.0
649.0076,France,Male,25.0,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
789.0,France,Male,39.0,7.0,76335.5953,1.5413,1.0,1.0,124411.08,0.0
589.0,Germany,Female,50.0,5.005,76335.5953,1.5413,1.0,1.0,34941.23,0.0
649.0076,France,Male,38.9811,5.0,63663.93,1.0,0.0,1.0,167784.28,0.0
649.0076,France,Male,38.9811,2.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Female,48.0,5.005,76335.5953,1.5413,1.0,0.0,75161.25,1.0
579.0,France,Female,35.0,5.005,129490.36,2.0,1.0,1.0,8590.83,0.0
756.0,France,Male,44.0,10.0,76335.5953,1.0,1.0,1.0,189543.9,0.0
663.0,France,Male,38.9811,5.005,0.0,1.5413,1.0,1.0,100161.1805,0.0
682.0,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,38.9811,2.0,0.0,1.0,1.0,0.0,159123.82,0.0
649.0076,France,Female,38.9811,5.005,76335.5953,1.0,1.0,0.0,100161.1805,0.0
649.0076,Spain,Female,21.0,5.005,113157.22,1.0,1.0,1.0,100161.1805,0.0
635.0,Spain,Female,38.9811,5.005,138296.94,2.0,1.0,0.0,141075.51,0.0
649.0076,France,Male,37.0,5.0,106967.18,1.5413,0.0,1.0,24495.03,0.0
735.0,France,Male,38.9811,9.0,76335.5953,1.0,1.0,0.0,74836.34,0.0
416.0,France,Male,32.0,0.0,0.0,1.5413,0.0,1.0,878.87,0.0
754.0,Spain,Female,32.0,7.0,76335.5953,1.5413,1.0,0.0,89520.75,0.0
535.0,France,Female,48.0,9.0,0.0,1.5413,1.0,0.0,149892.79,0.0
716.0,France,Male,42.0,8.0,76335.5953,1.5413,1.0,1.0,180800.42,0.0
649.0076,France,Male,37.0,2.0,127609.59,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,2.0,1.0,1.0,109041.53,0.0
649.0076,France,Male,57.0,7.0,0.0,1.0,1.0,1.0,17941.16,1.0
758.0,France,Male,38.9811,7.0,0.0,2.0,0.0,1.0,100161.1805,0.0
586.0,Spain,Male,38.9811,5.005,0.0,2.0,1.0,1.0,92067.35,0.0
649.0076,France,Female,73.0,6.0,76335.5953,1.0,1.0,1.0,104719.66,0.0
631.0,France,Male,33.0,5.005,123246.7,1.5413,0.0,1.0,112687.57,0.0
717.0,France,Male,38.9811,5.005,101060.25,1.5413,0.0,1.0,84699.56,0.0
684.0,France,Male,38.9811,5.005,0.0,2.0,1.0,0.0,100161.1805,0.0
800.0,France,Male,49.0,5.005,76335.5953,1.5413,1.0,0.0,47125.11,0.0
721.0,France,Male,38.9811,2.0,76335.5953,1.5413,1.0,1.0,106977.8,0.0
683.0,France,Male,38.9811,0.0,133702.89,1.5413,1.0,1.0,100161.1805,1.0
649.0076,France,Male,38.9811,5.005,76335.5953,2.0,1.0,1.0,139874.43,0.0
704.0,Germany,Male,24.0,5.005,113034.22,1.0,1.0,1.0,162503.48,1.0
615.0,France,Female,38.9811,9.0,109013.23,1.0,1.0,1.0,100161.1805,0.0
649.0076,France,Female,38.9811,2.0,0.0,2.0,1.0,1.0,100161.1805,1.0
682.0,Germany,Male,24.0,9.0,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
484.0,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,164017.89,0.0
649.0076,Germany,Male,27.0,5.0,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
480.0,Germany,Male,38.9811,10.0,129608.57,1.0,1.0,0.0,100161.1805,1.0
649.0076,France,Male,38.9811,4.0,169462.09,1.5413,1.0,0.0,100161.1805,0.0
649.0076,France,Male,40.0,5.005,76335.5953,2.0,1.0,1.0,100161.1805,0.0
649.0076,Spain,Male,38.9811,5.005,76335.5953,1.0,1.0,1.0,27286.1,0.0
649.0076,France,Male,38.9811,5.005,0.0,2.0,1.0,1.0,130553.47,0.0
649.0076,Germany,Male,36.0,5.005,190479.48,2.0,1.0,0.0,100161.1805,0.0
597.0,France,Female,38.9811,5.005,76335.5953,1.0,1.0,1.0,94774.12,0.0
754.0,France,Female,55.0,5.005,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
850.0,France,Male,38.9811,2.0,122311.21,1.5413,1.0,1.0,19482.5,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Female,45.0,1.0,162150.42,2.0,1.0,1.0,100161.1805,0.0
649.0076,France,Male,38.9811,2.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Female,38.9811,5.005,76335.5953,1.0,1.0,1.0,100161.1805,1.0
649.0076,France,Male,38.9811,5.005,0.0,1.5413,1.0,0.0,100161.1805,0.0
730.0,France,Male,38.9811,1.0,76335.5953,1.5413,1.0,1.0,194945.8,0.0
649.0076,France,Female,38.9811,5.005,0.0,1.0,1.0,1.0,131521.72,0.0
649.0076,France,Male,30.0,5.005,0.0,1.5413,0.0,1.0,196108.51,0.0
687.0,France,Male,34.0,7.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Female,41.0,5.005,56214.85,1.5413,0.0,0.0,100161.1805,1.0
649.0076,France,Male,38.9811,5.005,84327.77,1.5413,1.0,1.0,17675.36,0.0
479.0,France,Male,38.9811,5.005,0.0,2.0,1.0,0.0,100161.1805,0.0
601.0,France,Male,38.9811,5.005,76335.5953,1.0,1.0,1.0,86957.42,0.0
580.0,France,Male,38.9811,9.0,61710.44,2.0,1.0,0.0,100161.1805,0.0
807.0,France,Male,35.0,5.005,76335.5953,1.0,1.0,1.0,600.36,0.0
649.0076,Spain,Male,38.9811,5.005,0.0,1.5413,1.0,1.0,43001.46,0.0
721.0,France,Male,37.0,3.0,107720.64,1.5413,1.0,1.0,158591.12,0.0
501.0,France,Male,38.9811,5.005,0.0,1.5413,1.0,1.0,100161.1805,0.0
521.0,France,Male,38.9811,6.0,96423.84,1.5413,1.0,0.0,10488.44,0.0
649.0076,France,Male,38.9811,2.0,141040.01,1.5413,1.0,1.0,5978.2,0.0
759.0,France,Male,38.9811,4.0,76335.5953,1.5413,1.0,1.0,121409.06,0.0
516.0,Spain,Male,38.9811,5.0,0.0,1.5413,0.0,1.0,146145.93,0.0
649.0076,France,Male,38.9811,5.005,129022.06,1.5413,1.0,1.0,14374.86,0.0
649.0076,France,Male,33.0,3.0,176666.62,1.5413,1.0,0.0,100161.1805,0.0
649.0076,France,Male,38.9811,5.005,0.0,1.0,1.0,1.0,100161.1805,0.0
649.0076,Spain,Female,38.9811,3.0,76335.5953,1.0,0.0,0.0,199304.74,1.0
618.0,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,151954.39,0.0
649.0076,France,Male,45.0,5.005,0.0,1.5413,1.0,0.0,142513.5,0.0
671.0,France,Male,45.0,5.005,106376.85,1.5413,0.0,1.0,100161.1805,0.0
689.0,Germany,Male,33.0,5.005,161814.64,2.0,1.0,1.0,100161.1805,0.0
603.0,France,Male,38.9811,5.005,0.0,1.5413,1.0,1.0,100161.1805,0.0
620.0,France,Male,41.0,9.0,76335.5953,2.0,1.0,0.0,100161.1805,0.0
649.0076,France,Male,34.0,5.005,63095.01,1.0,1.0,1.0,100161.1805,0.0
572.0,Germany,Male,38.9811,4.0,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
649.0076,Germany,Male,38.9811,7.0,76335.5953,1.0,1.0,1.0,157959.02,0.0
695.0,France,Male,38.9811,7.0,76335.5953,1.0,1.0,0.0,133007.34,0.0
649.0076,France,Male,38.9811,9.0,0.0,1.5413,1.0,1.0,176576.62,0.0
649.0076,France,Male,38.9811,1.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
592.0,France,Male,38.9811,5.005,0.0,1.5413,1.0,1.0,100161.1805,0.0
726.0,France,Female,31.0,9.0,76335.5953,1.5413,1.0,1.0,98178.57,0.0
649.0076,France,Male,38.9811,7.0,76335.5953,1.0,1.0,1.0,100161.1805,0.0
649.0076,France,Male,42.0,2.0,76335.5953,2.0,1.0,1.0,100161.1805,0.0
850.0,France,Male,38.9811,5.005,76335.5953,1.0,1.0,0.0,100161.1805,0.0
649.0076,Germany,Male,45.0,5.005,99564.22,1.5413,1.0,1.0,100161.1805,1.0
649.0076,France,Male,37.0,5.005,170557.91,2.0,1.0,1.0,198252.88,0.0
649.0076,France,Female,30.0,9.0,76335.5953,2.0,1.0,1.0,26960.31,0.0
547.0,France,Female,39.0,5.005,74596.15,3.0,1.0,1.0,100161.1805,1.0
751.0,France,Male,50.0,5.005,96888.39,1.0,1.0,1.0,77206.25,1.0
594.0,Germany,Male,29.0,3.0,130830.22,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,72.0,1.0,76335.5953,1.5413,0.0,1.0,100161.1805,0.0
649.0076,France,Male,38.9811,0.0,76335.5953,2.0,1.0,1.0,100161.1805,0.0
512.0,France,Male,37.0,5.005,76335.5953,2.0,0.0,1.0,156105.03,0.0
649.0076,France,Male,20.0,3.0,76335.5953,2.0,1.0,1.0,150135.38,0.0
585.0,France,Male,67.0,5.0,113978.97,1.5413,1.0,1.0,100161.1805,0.0
763.0,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,0.0,33462.94,1.0
712.0,France,Male,29.0,5.005,0.0,1.0,1.0,1.0,144375.0,0.0
539.0,Germany,Female,43.0,5.005,116220.5,3.0,1.0,1.0,100161.1805,0.0
668.0,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,28.0,5.005,76335.5953,2.0,1.0,1.0,162812.16,0.0
649.0076,France,Male,38.0,4.0,0.0,1.5413,1.0,0.0,136259.65,0.0
725.0,France,Female,39.0,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
703.0,France,Male,38.9811,5.005,105961.68,2.0,0.0,1.0,100161.1805,0.0
659.0,Germany,Male,38.9811,6.0,117411.6,1.0,1.0,1.0,100161.1805,0.0
523.0,France,Male,34.0,7.0,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
649.0076,France,Male,40.0,10.0,123497.58,1.0,1.0,1.0,131953.23,1.0
649.0076,France,Male,26.0,7.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,26.0,1.0,0.0,2.0,1.0,1.0,100161.1805,0.0
649.0076,Germany,Male,24.0,5.005,103097.85,1.5413,1.0,1.0,157577.29,0.0
739.0,France,Male,54.0,5.005,126418.14,1.0,1.0,0.0,100161.1805,0.0
649.0076,Germany,Male,38.9811,5.005,76335.5953,1.5413,0.0,0.0,99805.99,0.0
587.0,France,Female,38.9811,1.0,0.0,2.0,1.0,1.0,97932.68,0.0
649.0076,France,Male,79.0,5.005,76335.5953,2.0,1.0,1.0,100161.1805,0.0
544.0,Germany,Male,37.0,5.005,79731.91,1.0,1.0,1.0,100161.1805,0.0
696.0,Spain,Male,28.0,5.005,0.0,1.5413,0.0,0.0,100161.1805,0.0
766.0,Spain,Male,41.0,0.0,76335.5953,2.0,0.0,1.0,100161.1805,0.0
727.0,France,Male,34.0,5.005,0.0,1.5413,1.0,1.0,100161.1805,0.0
671.0,France,Male,38.9811,5.005,76335.5953,2.0,1.0,0.0,100161.1805,0.0
693.0,France,Male,30.0,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
850.0,France,Male,38.0,5.005,54901.01,1.0,1.0,1.0,140075.55,0.0
649.0076,Germany,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
726.0,France,Male,48.0,5.005,99906.19,1.0,1.0,0.0,64323.24,0.0
557.0,France,Female,32.0,5.005,184686.41,1.5413,1.0,0.0,100161.1805,0.0
649.0076,France,Female,26.0,5.005,76335.5953,1.5413,1.0,1.0,111879.21,0.0
738.0,France,Male,31.0,5.005,79019.8,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Female,38.9811,5.005,76335.5953,1.0,1.0,0.0,100161.1805,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,2.0,1.0,1.0,148528.24,0.0
649.0076,France,Male,38.9811,7.0,76335.5953,1.5413,1.0,1.0,13898.31,0.0
549.0,Spain,Female,38.9811,7.0,0.0,1.0,0.0,0.0,81259.25,1.0
649.0076,France,Female,38.9811,5.005,52436.2,1.0,1.0,0.0,161051.75,0.0
650.0,Spain,Male,38.9811,9.0,0.0,2.0,0.0,1.0,191599.67,0.0
733.0,Germany,Male,38.9811,3.0,100337.96,3.0,1.0,0.0,48559.19,1.0
649.0076,France,Female,34.0,5.005,149297.19,2.0,1.0,1.0,186339.74,0.0
707.0,France,Male,30.0,8.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,28.0,5.005,76335.5953,1.5413,0.0,1.0,93883.53,0.0
649.0076,Spain,Female,37.0,5.005,0.0,2.0,1.0,1.0,110899.3,0.0
756.0,France,Male,38.9811,5.005,0.0,1.0,1.0,1.0,11199.04,0.0
777.0,France,Male,38.9811,10.0,76335.5953,2.0,1.0,0.0,189992.97,0.0
646.0,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
714.0,France,Male,38.9811,5.005,0.0,1.5413,1.0,1.0,152167.79,0.0
782.0,France,Male,39.0,8.0,76335.5953,2.0,1.0,1.0,100161.1805,0.0
775.0,France,Male,38.9811,5.005,0.0,2.0,1.0,1.0,100161.1805,0.0
649.0076,France,Male,38.9811,5.005,76335.5953,1.5413,1.0,1.0,100161.1805,1.0
807.0,France,Male,38.9811,5.005,118274.71,1.5413,1.0,1.0,100161.1805,0.0
799.0,France,Male,38.9811,8.0,174185.98,2.0,0.0,1.0,100161.1805,0.0
649.0076,France,Male,38.9811,7.0,113208.86,2.0,1.0,1.0,34577.36,0.0
649.0076,France,Male,29.0,5.005,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
649.0076,France,Female,32.0,5.005,76335.5953,1.5413,1.0,0.0,100816.29,0.0
649.0076,Spain,Male,38.9811,5.0,76335.5953,1.0,1.0,1.0,181694.44,0.0
649.0076,Spain,Male,38.9811,5.005,76335.5953,1.5413,1.0,0.0,100161.1805,0.0
703.0,Germany,Male,42.0,5.005,76335.5953,1.5413,0.0,1.0,137316.32,0.0
747.0,France,Female,41.0,5.0,94521.17,2.0,1.0,0.0,100161.1805,0.0
583.0,France,Male,27.0,7.0,0.0,1.5413,1.0,1.0,100161.1805,0.0
750.0,France,Male,38.9811,5.005,76335.5953,1.0,1.0,0.0,150401.53,1.0
681.0,France,Male,38.0,3.0,76335.5953,2.0,1.0,1.0,112491.96,0.0
649.0076,France,Male,38.9811,5.005,135903.33,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Female,38.9811,4.0,76335.5953,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,44.0,5.005,0.0,1.5413,1.0,1.0,100161.1805,0.0
649.0076,France,Male,58.0,0.0,76335.5953,1.0,1.0,1.0,100161.1805,0.0
627.0,France,Male,38.9811,5.005,0.0,2.0,1.0,1.0,100161.1805,0.0
694.0,France,Female,31.0,10.0,76335.5953,1.5413,1.0,1.0,160990.27,0.0
