con_CreditScore,cat_Geography,cat_Gender,con_Age,con_Tenure,con_Balance,con_NumOfProducts,cat_HasCrCard,cat_IsActiveMember,con_EstimatedSalary,cat_Exited
649.277,France,Male,38.9502,4.9351,75831.8397,1.5231,1.0,0.0,99185.7358,0.0
656.0,France,Female,38.9502,6.0,0.0,1.5231,1.0,1.0,141069.88,0.0
684.0,France,Female,38.9502,10.0,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
625.0,France,Male,38.9502,3.0,75831.8397,1.5231,0.0,0.0,99185.7358,0.0
649.277,France,Male,38.9502,9.0,75831.8397,1.5231,1.0,1.0,99185.7358,1.0
649.277,France,Female,38.9502,1.0,0.0,1.0,0.0,1.0,8636.05,1.0
649.277,France,Male,38.9502,0.0,75831.8397,1.0,1.0,0.0,99185.7358,1.0
828.0,France,Female,41.0,7.0,75831.8397,1.5231,1.0,0.0,99185.7358,0.0
770.0,France,Male,24.0,4.9351,101827.07,1.5231,1.0,1.0,167256.35,0.0
758.0,France,Male,38.9502,3.0,0.0,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Female,38.9502,9.0,130862.43,1.5231,1.0,1.0,114935.21,0.0
649.277,France,Male,38.0,4.9351,122570.87,1.5231,1.0,1.0,99185.7358,0.0
686.0,France,Male,25.0,4.9351,0.0,1.5231,0.0,1.0,16459.37,0.0
649.277,Germany,Male,38.9502,4.9351,124828.46,1.5231,1.0,1.0,124411.08,0.0
649.277,Germany,Male,38.9502,5.0,75831.8397,1.5231,1.0,1.0,34941.23,0.0
461.0,Germany,Male,38.9502,4.9351,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,38.9502,2.0,75831.8397,1.0,0.0,1.0,99185.7358,0.0
584.0,France,Male,38.9502,4.9351,75831.8397,1.5231,1.0,0.0,99185.7358,1.0
579.0,Spain,Male,38.9502,4.9351,129490.36,2.0,0.0,1.0,99185.7358,1.0
756.0,France,Male,38.9502,4.9351,75831.8397,1.0,1.0,1.0,189543.9,0.0
649.277,France,Male,34.0,4.9351,75831.8397,2.0,1.0,1.0,180427.24,0.0
682.0,France,Male,43.0,4.9351,125851.93,1.0,1.0,1.0,99185.7358,0.0
793.0,Spain,Male,38.9502,2.0,75831.8397,1.5231,1.0,0.0,99185.7358,0.0
649.277,France,Female,38.9502,4.9351,40915.55,1.5231,1.0,1.0,126213.84,0.0
485.0,Spain,Female,38.9502,4.9351,113157.22,1.5231,1.0,1.0,54141.5,0.0
649.277,France,Female,29.0,8.0,138296.94,2.0,1.0,1.0,99185.7358,0.0
650.0,France,Male,38.9502,4.9351,106967.18,1.0,1.0,1.0,99185.7358,0.0
735.0,France,Male,38.9502,4.9351,120681.63,1.0,1.0,0.0,99185.7358,0.0
416.0,France,Male,38.9502,4.9351,0.0,1.5231,1.0,1.0,878.87,0.0
754.0,France,Female,32.0,7.0,0.0,1.5231,1.0,0.0,99185.7358,0.0
649.277,France,Female,38.9502,9.0,0.0,1.5231,1.0,0.0,99185.7358,0.0
649.277,France,Male,42.0,8.0,0.0,1.5231,1.0,0.0,180800.42,0.0
649.277,France,Male,37.0,2.0,75831.8397,1.0,1.0,0.0,98646.22,0.0
614.0,France,Female,38.9502,4.9351,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,Spain,Male,38.9502,7.0,0.0,1.0,1.0,1.0,17941.16,0.0
649.277,France,Male,33.0,4.9351,75831.8397,2.0,1.0,1.0,99185.7358,0.0
586.0,Spain,Male,38.9502,2.0,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,73.0,6.0,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,Germany,Male,33.0,4.9351,75831.8397,1.0,0.0,1.0,99185.7358,0.0
649.277,France,Male,22.0,6.0,75831.8397,1.0,0.0,1.0,84699.56,0.0
684.0,France,Male,30.0,4.9351,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Female,38.9502,4.9351,75831.8397,1.0,1.0,1.0,99185.7358,0.0
649.277,France,Male,36.0,2.0,75831.8397,2.0,1.0,1.0,99185.7358,0.0
683.0,Spain,Male,38.9502,0.0,75831.8397,1.5231,1.0,1.0,55582.54,0.0
660.0,France,Male,38.9502,9.0,75831.8397,2.0,1.0,1.0,99185.7358,0.0
649.277,Germany,Male,38.9502,4.9351,75831.8397,1.0,1.0,1.0,162503.48,1.0
649.277,Spain,Male,41.0,9.0,75831.8397,1.0,1.0,0.0,196499.96,0.0
649.277,France,Female,39.0,4.9351,75831.8397,2.0,1.0,0.0,99185.7358,1.0
682.0,France,Male,24.0,9.0,75831.8397,2.0,0.0,0.0,99185.7358,0.0
649.277,France,Female,38.9502,4.9351,130114.39,1.5231,1.0,1.0,99185.7358,0.0
628.0,France,Male,38.9502,5.0,95826.49,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,44.0,4.9351,75831.8397,1.5231,1.0,0.0,99185.7358,0.0
578.0,France,Male,38.9502,4.9351,169462.09,1.5231,1.0,0.0,99185.7358,0.0
649.277,France,Male,38.9502,4.9351,0.0,2.0,1.0,1.0,99185.7358,0.0
484.0,France,Male,35.0,7.0,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,30.0,4.9351,0.0,1.5231,1.0,1.0,99185.7358,0.0
649.277,Germany,Male,38.9502,5.0,190479.48,2.0,0.0,0.0,179351.89,0.0
649.277,Spain,Male,40.0,4.9351,101993.12,1.0,1.0,1.0,94774.12,0.0
649.277,Germany,Male,38.9502,4.9351,161608.81,1.0,1.0,0.0,99185.7358,1.0
850.0,France,Male,45.0,2.0,122311.21,1.5231,1.0,1.0,19482.5,0.0
649.277,France,Male,65.0,4.9351,0.0,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Female,38.9502,4.9351,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
636.0,France,Male,42.0,4.9351,0.0,2.0,1.0,1.0,55470.78,0.0
804.0,France,Male,38.9502,4.9351,0.0,1.0,1.0,1.0,99185.7358,0.0
514.0,France,Male,32.0,8.0,75831.8397,1.5231,1.0,0.0,95857.18,0.0
730.0,France,Female,39.0,4.9351,99010.67,1.0,1.0,1.0,99185.7358,0.0
649.277,France,Male,37.0,0.0,0.0,1.0,0.0,1.0,99185.7358,0.0
649.277,Spain,Male,38.9502,5.0,75831.8397,1.5231,1.0,1.0,196108.51,0.0
649.277,Germany,Male,38.9502,7.0,75831.8397,2.0,1.0,0.0,99185.7358,0.0
649.277,France,Female,41.0,8.0,75831.8397,1.5231,1.0,0.0,99185.7358,0.0
649.277,France,Female,38.9502,3.0,84327.77,2.0,1.0,1.0,99185.7358,0.0
649.277,France,Male,40.0,4.9351,75831.8397,2.0,1.0,0.0,114996.43,0.0
649.277,France,Male,32.0,8.0,75831.8397,1.5231,1.0,1.0,86957.42,0.0
649.277,France,Male,38.9502,9.0,75831.8397,1.5231,1.0,0.0,128077.8,0.0
807.0,France,Male,38.9502,3.0,174790.15,1.5231,1.0,1.0,99185.7358,0.0
616.0,France,Male,38.9502,4.9351,75831.8397,2.0,1.0,1.0,43001.46,0.0
649.277,Germany,Male,37.0,3.0,107720.64,1.0,1.0,1.0,158591.12,0.0
649.277,France,Male,57.0,4.9351,0.0,2.0,1.0,1.0,47847.19,0.0
521.0,France,Male,38.9502,4.9351,96423.84,1.5231,1.0,0.0,99185.7358,0.0
649.277,France,Male,30.0,2.0,141040.01,1.0,1.0,1.0,5978.2,0.0
649.277,France,Male,42.0,4.9351,105420.18,1.5231,0.0,1.0,121409.06,0.0
649.277,France,Male,50.0,4.9351,0.0,1.5231,0.0,1.0,99185.7358,0.0
711.0,France,Female,38.9502,4.9351,75831.8397,2.0,1.0,1.0,14374.86,0.0
512.0,Spain,Male,33.0,3.0,75831.8397,1.0,1.0,1.0,99185.7358,0.0
550.0,France,Male,37.0,3.0,75831.8397,1.0,1.0,1.0,99185.7358,0.0
608.0,France,Male,38.9502,4.9351,89763.84,1.5231,1.0,1.0,99185.7358,0.0
618.0,France,Male,38.9502,5.0,75831.8397,1.5231,1.0,1.0,151954.39,0.0
649.277,France,Male,45.0,4.9351,75831.8397,1.0,1.0,0.0,142513.5,0.0
671.0,France,Male,38.9502,4.9351,75831.8397,1.0,1.0,1.0,99185.7358,0.0
689.0,France,Male,33.0,2.0,75831.8397,1.5231,1.0,0.0,99185.7358,0.0
649.277,France,Male,31.0,4.9351,75831.8397,1.5231,1.0,1.0,169915.02,0.0
649.277,France,Male,38.9502,4.9351,75831.8397,2.0,1.0,0.0,99185.7358,0.0
649.277,France,Male,34.0,4.9351,63095.01,1.5231,1.0,1.0,40645.81,0.0
649.277,Germany,Male,26.0,4.0,75831.8397,1.5231,0.0,0.0,99185.7358,0.0
649.277,France,Male,38.9502,4.9351,106854.21,1.5231,1.0,1.0,99185.7358,1.0
649.277,France,Male,46.0,7.0,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,38.9502,4.9351,75831.8397,1.5231,1.0,0.0,99185.7358,0.0
807.0,France,Male,38.9502,1.0,75831.8397,2.0,1.0,1.0,99185.7358,0.0
592.0,France,Male,38.9502,8.0,75831.8397,1.5231,1.0,1.0,28737.71,0.0
649.277,France,Female,31.0,9.0,114722.05,2.0,1.0,1.0,98178.57,0.0
514.0,France,Male,38.9502,7.0,75831.8397,1.5231,0.0,1.0,99185.7358,0.0
567.0,France,Male,42.0,4.9351,0.0,2.0,1.0,1.0,167984.61,0.0
649.277,France,Male,38.9502,10.0,0.0,1.0,1.0,1.0,4861.72,1.0
649.277,France,Male,38.9502,6.0,99564.22,1.5231,1.0,1.0,108872.45,0.0
649.277,France,Male,38.9502,4.9351,170557.91,1.5231,1.0,0.0,99185.7358,0.0
694.0,France,Female,30.0,9.0,75831.8397,2.0,1.0,1.0,26960.31,0.0
547.0,France,Male,39.0,6.0,75831.8397,1.5231,1.0,1.0,85746.52,0.0
751.0,Germany,Male,50.0,2.0,75831.8397,1.0,1.0,0.0,99185.7358,1.0
594.0,France,Female,29.0,4.9351,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,38.9502,1.0,0.0,1.5231,0.0,1.0,111981.19,0.0
649.277,France,Male,40.0,0.0,75831.8397,2.0,1.0,0.0,62232.6,0.0
649.277,France,Female,38.9502,4.9351,75831.8397,1.5231,0.0,1.0,156105.03,0.0
767.0,Germany,Male,38.9502,4.9351,119714.25,2.0,0.0,1.0,150135.38,0.0
585.0,France,Female,67.0,4.9351,113978.97,2.0,1.0,1.0,93146.11,0.0
763.0,Germany,Male,38.9502,6.0,100160.75,1.5231,1.0,1.0,33462.94,0.0
712.0,France,Female,29.0,2.0,75831.8397,1.5231,1.0,1.0,144375.0,0.0
649.277,France,Male,43.0,3.0,116220.5,1.5231,1.0,0.0,99185.7358,0.0
668.0,France,Male,38.9502,2.0,0.0,1.5231,1.0,0.0,89048.46,0.0
703.0,France,Male,38.9502,4.9351,75831.8397,2.0,1.0,1.0,162812.16,0.0
662.0,Spain,Male,38.0,4.9351,0.0,2.0,1.0,0.0,99185.7358,0.0
649.277,Germany,Female,39.0,4.9351,116803.8,1.0,1.0,0.0,124052.97,0.0
649.277,France,Male,37.0,8.0,105961.68,1.5231,1.0,1.0,99185.7358,0.0
659.0,France,Male,67.0,4.9351,75831.8397,1.0,1.0,1.0,45071.09,0.0
523.0,France,Male,38.9502,4.9351,75831.8397,2.0,1.0,0.0,99185.7358,0.0
635.0,France,Male,40.0,10.0,75831.8397,1.5231,1.0,0.0,131953.23,0.0
772.0,Germany,Male,38.9502,4.9351,75831.8397,1.5231,1.0,1.0,79414.0,0.0
545.0,France,Female,38.9502,4.9351,75831.8397,1.5231,1.0,1.0,199638.56,0.0
649.277,France,Male,38.9502,8.0,75831.8397,1.0,1.0,1.0,99185.7358,0.0
649.277,Germany,Male,54.0,8.0,75831.8397,1.0,1.0,1.0,134420.75,0.0
649.277,Germany,Male,36.0,4.9351,75831.8397,1.5231,0.0,1.0,99185.7358,0.0
649.277,Spain,Male,38.9502,1.0,0.0,2.0,1.0,1.0,99185.7358,0.0
649.277,France,Male,79.0,4.9351,75831.8397,1.5231,0.0,1.0,99185.7358,0.0
544.0,Germany,Male,37.0,4.9351,75831.8397,1.0,1.0,1.0,99185.7358,0.0
696.0,France,Male,28.0,8.0,75831.8397,1.5231,1.0,0.0,99185.7358,0.0
649.277,Spain,Male,41.0,0.0,75831.8397,2.0,0.0,1.0,34283.23,0.0
727.0,France,Male,38.9502,10.0,0.0,1.5231,1.0,1.0,99185.7358,0.0
649.277,Germany,Male,38.9502,4.9351,75831.8397,2.0,0.0,1.0,156917.12,0.0
693.0,France,Male,38.9502,6.0,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
850.0,Germany,Male,38.0,3.0,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
732.0,France,Male,38.9502,4.9351,108748.08,2.0,1.0,1.0,99185.7358,0.0
726.0,France,Male,48.0,4.9351,75831.8397,1.0,1.0,0.0,99185.7358,0.0
557.0,France,Female,38.9502,4.9351,75831.8397,2.0,1.0,1.0,14956.44,0.0
682.0,France,Female,26.0,0.0,110654.02,1.5231,1.0,1.0,111879.21,0.0
738.0,France,Male,38.9502,9.0,79019.8,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,36.0,9.0,75831.8397,1.5231,1.0,1.0,123137.01,0.0
649.277,France,Male,34.0,2.0,75831.8397,1.5231,1.0,1.0,148528.24,0.0
651.0,France,Male,38.9502,7.0,0.0,2.0,1.0,1.0,99185.7358,0.0
549.0,France,Male,39.0,7.0,0.0,1.0,1.0,1.0,99185.7358,0.0
791.0,France,Female,35.0,4.9351,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,41.0,9.0,75831.8397,2.0,1.0,1.0,99185.7358,0.0
733.0,Germany,Male,38.9502,4.9351,100337.96,3.0,1.0,1.0,99185.7358,0.0
811.0,France,Female,38.9502,1.0,75831.8397,1.5231,1.0,1.0,186339.74,0.0
707.0,France,Male,38.9502,4.9351,0.0,1.5231,1.0,0.0,99185.7358,0.0
712.0,France,Male,38.9502,4.0,145605.44,1.5231,1.0,1.0,99185.7358,0.0
706.0,France,Male,37.0,7.0,0.0,2.0,1.0,1.0,110899.3,0.0
756.0,France,Male,38.9502,3.0,75831.8397,1.0,1.0,1.0,99185.7358,1.0
649.277,France,Male,53.0,10.0,0.0,1.5231,1.0,0.0,99185.7358,0.0
649.277,France,Male,35.0,6.0,84026.86,1.0,1.0,1.0,99185.7358,0.0
649.277,France,Male,38.9502,4.9351,75831.8397,1.5231,1.0,1.0,99185.7358,1.0
782.0,France,Male,39.0,8.0,0.0,1.5231,1.0,1.0,33949.67,0.0
775.0,France,Male,29.0,10.0,0.0,2.0,1.0,1.0,68143.93,0.0
649.277,France,Male,35.0,4.0,138718.92,1.0,1.0,1.0,99185.7358,1.0
807.0,France,Male,38.9502,4.9351,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,38.9502,8.0,75831.8397,2.0,0.0,1.0,192633.85,0.0
675.0,France,Male,38.9502,4.9351,113208.86,1.5231,1.0,0.0,99185.7358,0.0
602.0,Spain,Male,29.0,5.0,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
475.0,France,Female,38.9502,8.0,75831.8397,1.0,1.0,0.0,100816.29,0.0
649.277,Spain,Male,38.9502,4.9351,75831.8397,1.5231,1.0,1.0,181694.44,0.0
649.277,Spain,Male,34.0,10.0,75831.8397,2.0,1.0,1.0,79078.91,0.0
703.0,Germany,Male,42.0,9.0,75831.8397,1.0,0.0,1.0,99185.7358,0.0
649.277,Spain,Male,38.9502,5.0,75831.8397,2.0,1.0,1.0,194926.86,0.0
649.277,France,Male,38.9502,7.0,75831.8397,1.5231,1.0,1.0,99185.7358,0.0
649.277,France,Male,34.0,4.9351,75831.8397,1.5231,0.0,0.0,99185.7358,1.0
649.277,France,Male,38.0,3.0,0.0,1.5231,1.0,1.0,112491.96,0.0
773.0,France,Male,25.0,4.9351,135903.33,1.0,1.0,1.0,73656.38,0.0
649.277,France,Male,31.0,4.9351,75831.8397,1.0,1.0,1.0,106636.89,0.0
687.0,Spain,Female,44.0,7.0,75831.8397,1.5231,1.0,1.0,99185.7358,1.0
649.277,France,Male,58.0,4.9351,75831.8397,1.0,1.0,1.0,162599.51,0.0
627.0,France,Male,38.9502,5.0,0.0,2.0,1.0,1.0,99185.7358,0.0
649.277,France,Male,31.0,10.0,75831.8397,1.5231,1.0,1.0,160990.27,0.0
