con_CreditScore,cat_Geography,cat_Gender,con_Age,con_Tenure,con_Balance,con_NumOfProducts,cat_HasCrCard,cat_IsActiveMember,con_EstimatedSalary,cat_Exited
669.0,France,Male,46.0,3.0,0.0,1.5257,0.0,1.0,8487.75,0.0
650.1004,France,Male,38.9325,5.0207,0.0,1.0,1.0,1.0,187616.16,0.0
577.0,France,Male,25.0,5.0207,0.0,1.5257,0.0,1.0,124508.29,0.0
756.0,Germany,Male,38.9325,2.0,136815.64,1.5257,1.0,1.0,170041.95,0.0
571.0,France,Male,38.9325,5.0207,0.0,2.0,0.0,1.0,38433.35,0.0
650.1004,France,Female,38.9325,3.0,141349.43,1.5257,1.0,1.0,100289.5103,0.0
411.0,France,Male,29.0,0.0,59697.17,2.0,1.0,1.0,100289.5103,0.0
591.0,Spain,Female,38.9325,5.0207,76720.5707,1.5257,1.0,1.0,140469.38,0.0
650.1004,France,Male,36.0,7.0,76720.5707,1.0,0.0,1.0,100289.5103,0.0
553.0,France,Male,41.0,9.0,110112.54,1.5257,0.0,0.0,81898.81,0.0
520.0,Spain,Female,42.0,5.0207,76720.5707,2.0,1.0,1.0,34410.55,0.0
722.0,Spain,Female,29.0,9.0,76720.5707,2.0,1.0,1.0,142033.07,0.0
475.0,France,Male,45.0,0.0,76720.5707,1.0,1.0,0.0,27822.99,0.0
490.0,Spain,Male,31.0,3.0,76720.5707,1.0,0.0,1.0,114066.77,0.0
804.0,Spain,Male,33.0,7.0,76548.6,1.0,0.0,1.0,98453.45,0.0
850.0,France,Male,36.0,7.0,76720.5707,1.0,1.0,1.0,100289.5103,0.0
582.0,Germany,Male,41.0,6.0,70349.48,2.0,1.0,1.0,178074.04,0.0
472.0,Spain,Male,38.9325,4.0,76720.5707,1.0,1.0,0.0,70154.22,0.0
465.0,France,Male,38.9325,8.0,76720.5707,1.0,0.0,0.0,181297.65,1.0
556.0,France,Female,61.0,2.0,117419.35,1.0,1.0,1.0,100289.5103,0.0
834.0,France,Male,49.0,2.0,76720.5707,1.5257,0.0,0.0,194365.76,1.0
660.0,France,Female,38.9325,5.0,76720.5707,1.0,1.0,1.0,158338.39,0.0
650.1004,Germany,Female,32.0,5.0207,76720.5707,1.5257,1.0,1.0,126517.46,0.0
829.0,Germany,Female,27.0,9.0,76720.5707,1.0,1.0,1.0,119708.21,0.0
637.0,France,Female,39.0,9.0,76720.5707,1.5257,1.0,1.0,117622.8,1.0
550.0,France,Male,38.9325,2.0,103391.38,1.0,1.0,1.0,90878.13,0.0
776.0,Germany,Female,38.9325,5.0207,103769.22,1.5257,1.0,0.0,194099.12,0.0
698.0,France,Male,44.0,5.0207,116363.37,2.0,1.0,0.0,198059.16,0.0
585.0,Germany,Male,36.0,5.0207,76720.5707,2.0,0.0,0.0,100289.5103,0.0
788.0,France,Female,38.9325,5.0207,0.0,2.0,0.0,1.0,116978.19,0.0
650.1004,Germany,Male,41.0,8.0,125561.97,1.0,0.0,0.0,100289.5103,1.0
601.0,Germany,Male,42.0,1.0,98495.72,1.5257,1.0,0.0,100289.5103,1.0
650.1004,France,Male,43.0,5.0207,125211.92,1.0,1.0,1.0,113410.49,0.0
656.0,France,Male,45.0,5.0,127864.4,1.0,1.0,0.0,87107.57,0.0
650.1004,France,Male,19.0,0.0,75888.2,1.0,0.0,0.0,45613.75,0.0
511.0,France,Female,66.0,4.0,76720.5707,1.5257,1.0,0.0,1643.11,1.0
614.0,France,Male,51.0,4.0,76720.5707,1.0,1.0,1.0,46775.28,0.0
742.0,Germany,Male,35.0,5.0,136857.0,1.0,1.0,0.0,84509.57,0.0
687.0,France,Female,27.0,9.0,152328.88,2.0,0.0,0.0,100289.5103,0.0
650.1004,Spain,Male,38.9325,1.0,76720.5707,2.0,1.0,0.0,178798.13,0.0
684.0,Spain,Male,38.9325,5.0207,78707.16,1.0,1.0,1.0,99398.36,0.0
603.0,Germany,Male,26.0,5.0207,109166.37,1.0,1.0,1.0,92840.67,0.0
650.1004,France,Male,36.0,5.0207,169831.46,2.0,1.0,1.0,100289.5103,0.0
581.0,Germany,Male,34.0,1.0,76720.5707,1.5257,1.0,0.0,100289.5103,0.0
650.1004,France,Male,43.0,10.0,123180.01,2.0,1.0,1.0,196673.28,0.0
650.1004,Germany,Female,35.0,5.0,150725.53,2.0,0.0,1.0,113656.85,0.0
650.1004,France,Female,38.9325,5.0207,98373.26,1.0,1.0,1.0,18203.0,0.0
738.0,Germany,Male,58.0,2.0,133745.44,4.0,1.0,0.0,28373.86,1.0
813.0,France,Male,29.0,5.0207,76720.5707,1.0,1.0,0.0,33953.87,0.0
657.0,France,Female,37.0,5.0207,163607.18,1.0,0.0,1.0,44203.55,0.0
604.0,France,Male,38.9325,5.0207,76720.5707,2.0,1.0,1.0,58426.81,0.0
519.0,France,Male,36.0,9.0,0.0,2.0,0.0,1.0,145562.4,0.0
650.1004,France,Male,21.0,1.0,178718.19,1.5257,1.0,0.0,22388.0,0.0
664.0,France,Male,55.0,8.0,0.0,2.0,1.0,1.0,139161.64,0.0
678.0,France,Female,32.0,9.0,0.0,1.0,1.0,1.0,148210.64,0.0
757.0,France,Male,33.0,5.0,77253.22,1.5257,0.0,1.0,194239.63,0.0
650.1004,Germany,Male,41.0,5.0207,122189.66,2.0,1.0,0.0,98301.61,0.0
650.1004,France,Female,34.0,1.0,76720.5707,2.0,0.0,1.0,171413.66,0.0
650.1004,France,Female,38.9325,2.0,76720.5707,1.0,1.0,0.0,100289.5103,0.0
543.0,France,Male,36.0,3.0,76720.5707,2.0,0.0,0.0,26019.59,0.0
506.0,France,Female,34.0,5.0207,90307.62,1.0,1.0,1.0,159235.29,0.0
650.1004,France,Female,46.0,5.0207,0.0,2.0,1.0,1.0,100289.5103,0.0
652.0,Spain,Female,75.0,10.0,0.0,1.5257,1.0,1.0,100289.5103,0.0
750.0,Spain,Male,22.0,3.0,121681.82,1.0,1.0,0.0,128643.35,1.0
650.1004,France,Male,30.0,9.0,0.0,1.5257,1.0,0.0,151869.35,0.0
646.0,France,Female,46.0,5.0207,76720.5707,3.0,1.0,0.0,93251.42,1.0
650.1004,France,Female,38.9325,3.0,81623.67,2.0,1.0,1.0,156791.36,0.0
650.1004,Spain,Female,38.9325,5.0,0.0,3.0,1.0,1.0,174205.22,1.0
808.0,France,Male,38.9325,7.0,118626.55,2.0,1.0,1.0,147132.46,0.0
524.0,France,Female,36.0,10.0,76720.5707,1.5257,1.0,0.0,109614.57,0.0
769.0,France,Male,29.0,8.0,0.0,2.0,1.0,1.0,172290.61,0.0
650.1004,Spain,Male,42.0,4.0,0.0,2.0,0.0,1.0,100289.5103,0.0
515.0,France,Male,35.0,10.0,76720.5707,1.0,0.0,1.0,100289.5103,0.0
650.1004,France,Male,38.9325,9.0,102827.44,1.5257,0.0,1.0,64595.25,0.0
814.0,France,Male,38.9325,5.0207,97086.4,1.5257,1.0,1.0,197276.13,0.0
710.0,Spain,Male,22.0,8.0,0.0,1.5257,0.0,0.0,99645.04,0.0
413.0,France,Male,34.0,9.0,0.0,2.0,0.0,0.0,6534.18,0.0
650.1004,France,Male,40.0,6.0,0.0,1.0,1.0,1.0,161848.03,0.0
623.0,France,Female,44.0,5.0207,0.0,2.0,1.0,0.0,167162.43,0.0
738.0,France,Male,31.0,9.0,82674.15,1.0,1.0,0.0,41970.72,0.0
528.0,France,Male,38.9325,5.0207,76720.5707,2.0,1.0,0.0,60536.56,0.0
650.1004,France,Male,65.0,5.0207,0.0,1.0,1.0,1.0,100289.5103,0.0
622.0,Spain,Male,46.0,4.0,107073.27,2.0,1.0,1.0,100289.5103,1.0
650.1004,Germany,Male,38.9325,1.0,76720.5707,1.0,1.0,1.0,100289.5103,0.0
650.1004,Germany,Male,38.9325,2.0,99806.85,1.0,0.0,1.0,36976.52,0.0
605.0,Spain,Male,38.9325,5.0,150092.8,1.0,0.0,0.0,100289.5103,0.0
479.0,France,Male,35.0,9.0,92833.89,1.5257,1.0,0.0,100289.5103,1.0
685.0,Germany,Male,30.0,5.0207,76720.5707,1.0,0.0,1.0,63082.88,0.0
650.1004,France,Male,38.9325,7.0,108055.1,2.0,1.0,0.0,27231.26,0.0
650.1004,France,Male,42.0,2.0,100238.35,1.0,0.0,1.0,100289.5103,0.0
650.1004,France,Male,38.9325,9.0,76720.5707,1.0,0.0,1.0,22994.32,0.0
721.0,Germany,Male,38.9325,9.0,154475.54,2.0,0.0,1.0,101300.94,1.0
650.1004,Germany,Female,30.0,9.0,76720.5707,2.0,1.0,1.0,100289.5103,0.0
668.0,France,Male,37.0,6.0,76720.5707,1.0,1.0,0.0,115638.29,0.0
506.0,France,Male,38.9325,1.0,0.0,1.5257,1.0,0.0,31766.3,0.0
524.0,Germany,Female,31.0,5.0207,107818.63,1.0,1.0,0.0,100289.5103,1.0
699.0,Germany,Male,38.9325,4.0,76720.5707,2.0,1.0,0.0,120834.48,0.0
828.0,France,Male,34.0,8.0,76720.5707,2.0,0.0,0.0,38131.77,0.0
674.0,France,Male,39.0,5.0207,120193.42,1.5257,1.0,0.0,100289.5103,0.0
656.0,France,Male,39.0,6.0,0.0,2.0,1.0,1.0,100289.5103,0.0
684.0,France,Female,38.9325,5.0207,76720.5707,1.0,1.0,1.0,198129.36,0.0
625.0,France,Female,28.0,5.0207,0.0,1.0,0.0,0.0,183646.41,0.0
432.0,France,Male,42.0,9.0,152603.45,1.5257,1.0,1.0,110265.24,1.0
549.0,France,Female,52.0,5.0207,0.0,1.5257,0.0,1.0,8636.05,1.0
625.0,Germany,Male,56.0,0.0,76720.5707,1.0,1.0,1.0,46824.08,1.0
828.0,France,Male,41.0,7.0,0.0,2.0,1.0,1.0,100289.5103,0.0
650.1004,France,Male,38.9325,9.0,101827.07,1.0,1.0,0.0,167256.35,0.0
650.1004,France,Female,38.9325,3.0,0.0,2.0,1.0,1.0,124226.16,0.0
795.0,Germany,Female,33.0,5.0207,130862.43,1.0,1.0,1.0,114935.21,0.0
687.0,France,Male,38.9325,9.0,76720.5707,1.5257,1.0,1.0,100289.5103,0.0
650.1004,France,Male,38.9325,1.0,76720.5707,1.5257,0.0,1.0,16459.37,0.0
650.1004,Germany,Male,39.0,5.0207,124828.46,2.0,1.0,1.0,124411.08,0.0
650.1004,Germany,Female,50.0,5.0,76720.5707,2.0,1.0,1.0,34941.23,0.0
461.0,Germany,Male,34.0,5.0,63663.93,1.0,0.0,1.0,167784.28,0.0
637.0,France,Male,40.0,2.0,76720.5707,1.0,1.0,1.0,93165.34,0.0
584.0,France,Female,48.0,5.0207,76720.5707,1.5257,1.0,0.0,75161.25,1.0
650.1004,Spain,Female,35.0,5.0207,76720.5707,1.5257,1.0,1.0,8590.83,1.0
756.0,Germany,Male,44.0,10.0,137452.09,1.0,1.0,0.0,189543.9,0.0
663.0,France,Male,38.9325,7.0,0.0,1.5257,1.0,1.0,180427.24,0.0
650.1004,France,Female,38.9325,5.0,125851.93,1.0,1.0,1.0,100289.5103,0.0
793.0,Spain,Male,38.9325,2.0,0.0,1.0,1.0,1.0,159123.82,1.0
691.0,France,Female,31.0,5.0,76720.5707,1.5257,1.0,1.0,126213.84,1.0
485.0,Spain,Female,21.0,5.0,113157.22,1.0,1.0,1.0,54141.5,0.0
635.0,France,Male,29.0,8.0,138296.94,2.0,1.0,0.0,100289.5103,0.0
650.1004,France,Male,37.0,5.0,76720.5707,1.0,0.0,1.0,24495.03,0.0
735.0,France,Male,38.9325,9.0,120681.63,1.0,1.0,0.0,74836.34,0.0
416.0,France,Male,38.9325,0.0,0.0,2.0,0.0,1.0,878.87,0.0
650.1004,Spain,Female,32.0,7.0,0.0,2.0,1.0,0.0,100289.5103,0.0
650.1004,France,Female,38.9325,9.0,0.0,1.0,1.0,0.0,149892.79,1.0
716.0,France,Male,42.0,5.0207,76720.5707,2.0,1.0,1.0,100289.5103,0.0
539.0,France,Male,37.0,2.0,127609.59,1.0,1.0,0.0,100289.5103,0.0
614.0,France,Female,43.0,5.0207,0.0,1.5257,1.0,1.0,109041.53,0.0
706.0,Spain,Male,38.9325,5.0207,76720.5707,1.5257,1.0,0.0,17941.16,1.0
758.0,France,Male,38.9325,5.0207,0.0,2.0,1.0,1.0,82996.47,0.0
650.1004,Spain,Female,28.0,2.0,0.0,1.5257,1.0,1.0,92067.35,0.0
646.0,France,Female,73.0,6.0,76720.5707,1.0,0.0,1.0,100289.5103,0.0
650.1004,Germany,Female,33.0,5.0207,123246.7,1.5257,1.0,0.0,112687.57,0.0
717.0,Spain,Female,22.0,6.0,101060.25,1.5257,0.0,1.0,100289.5103,0.0
684.0,France,Male,30.0,2.0,0.0,1.5257,1.0,0.0,83473.82,0.0
800.0,France,Female,49.0,7.0,108007.36,1.5257,0.0,0.0,47125.11,0.0
650.1004,France,Female,36.0,2.0,0.0,2.0,1.0,1.0,100289.5103,0.0
683.0,France,Male,38.9325,0.0,76720.5707,1.0,1.0,0.0,55582.54,0.0
650.1004,Germany,Male,38.9325,9.0,125189.75,2.0,1.0,1.0,139874.43,0.0
704.0,France,Male,38.9325,7.0,113034.22,1.5257,1.0,0.0,162503.48,0.0
615.0,Spain,Female,38.9325,9.0,109013.23,1.0,1.0,0.0,196499.96,0.0
667.0,France,Female,38.9325,2.0,0.0,2.0,1.0,0.0,100289.5103,0.0
682.0,Germany,Male,24.0,9.0,57929.81,1.5257,0.0,0.0,53134.3,0.0
484.0,France,Female,38.9325,4.0,130114.39,1.0,1.0,0.0,100289.5103,0.0
628.0,Germany,Male,27.0,5.0,76720.5707,2.0,1.0,1.0,155996.96,0.0
480.0,France,Male,44.0,10.0,129608.57,1.0,1.0,0.0,5472.7,0.0
578.0,France,Male,30.0,4.0,169462.09,1.0,1.0,0.0,112187.11,0.0
512.0,France,Male,40.0,5.0,76720.5707,2.0,1.0,1.0,100289.5103,0.0
484.0,Spain,Male,35.0,7.0,133868.21,1.0,1.0,1.0,27286.1,0.0
510.0,France,Male,30.0,0.0,76720.5707,2.0,1.0,1.0,130553.47,0.0
650.1004,France,Male,36.0,5.0,190479.48,2.0,0.0,0.0,179351.89,0.0
597.0,France,Male,40.0,8.0,101993.12,1.0,0.0,1.0,94774.12,0.0
754.0,France,Female,55.0,3.0,161608.81,1.0,1.0,1.0,100289.5103,1.0
850.0,Spain,Female,45.0,2.0,76720.5707,1.0,1.0,1.0,100289.5103,0.0
510.0,France,Male,65.0,5.0207,0.0,2.0,1.0,1.0,48071.61,0.0
778.0,Germany,Male,45.0,1.0,162150.42,1.5257,1.0,1.0,174531.27,0.0
636.0,France,Male,42.0,2.0,76720.5707,2.0,1.0,1.0,55470.78,0.0
804.0,France,Female,50.0,4.0,76720.5707,1.0,1.0,1.0,8546.87,1.0
514.0,France,Male,38.9325,8.0,76720.5707,2.0,1.0,0.0,100289.5103,0.0
730.0,France,Female,38.9325,1.0,99010.67,1.5257,1.0,1.0,100289.5103,0.0
525.0,Spain,Female,38.9325,0.0,76720.5707,1.0,0.0,1.0,100289.5103,0.0
616.0,Spain,Male,30.0,5.0,0.0,2.0,1.0,1.0,196108.51,0.0
687.0,Germany,Male,34.0,7.0,111388.18,1.5257,1.0,1.0,148564.76,0.0
715.0,France,Male,41.0,5.0207,56214.85,2.0,0.0,0.0,100289.5103,1.0
650.1004,France,Male,36.0,3.0,84327.77,2.0,1.0,1.0,100289.5103,0.0
479.0,France,Male,40.0,1.0,0.0,2.0,0.0,0.0,114996.43,0.0
601.0,France,Male,32.0,8.0,76720.5707,1.0,1.0,0.0,86957.42,0.0
580.0,Spain,Male,38.9325,5.0207,61710.44,2.0,1.0,0.0,128077.8,0.0
650.1004,France,Male,38.9325,3.0,76720.5707,1.0,1.0,1.0,600.36,0.0
616.0,Spain,Female,38.9325,6.0,0.0,2.0,1.0,1.0,43001.46,0.0
721.0,France,Male,38.9325,3.0,107720.64,1.0,1.0,1.0,158591.12,0.0
501.0,France,Male,57.0,10.0,76720.5707,2.0,1.0,1.0,47847.19,0.0
521.0,France,Male,35.0,6.0,96423.84,1.0,1.0,1.0,10488.44,0.0
850.0,Spain,Male,30.0,5.0207,141040.01,1.0,1.0,1.0,100289.5103,0.0
650.1004,France,Male,42.0,5.0207,105420.18,1.0,0.0,1.0,100289.5103,0.0
516.0,Spain,Male,50.0,5.0,76720.5707,1.0,0.0,1.0,146145.93,0.0
711.0,France,Male,38.0,2.0,76720.5707,1.5257,1.0,1.0,14374.86,1.0
512.0,Spain,Male,33.0,5.0207,176666.62,1.0,1.0,0.0,94670.77,0.0
550.0,France,Male,38.9325,3.0,76720.5707,1.0,1.0,1.0,100289.5103,0.0
650.1004,Spain,Female,38.9325,3.0,89763.84,1.0,1.0,0.0,199304.74,1.0
650.1004,France,Male,34.0,5.0207,134954.53,1.0,1.0,1.0,151954.39,0.0
650.1004,France,Male,45.0,5.0,76720.5707,1.0,1.0,0.0,142513.5,1.0
650.1004,France,Male,45.0,5.0207,106376.85,1.0,1.0,1.0,100289.5103,0.0
689.0,Germany,Male,38.9325,2.0,161814.64,2.0,1.0,0.0,169381.9,0.0
603.0,France,Male,31.0,8.0,0.0,1.5257,1.0,1.0,169915.02,0.0
620.0,France,Female,41.0,9.0,0.0,2.0,1.0,1.0,88852.47,0.0
650.1004,France,Female,34.0,1.0,63095.01,1.0,1.0,1.0,100289.5103,0.0
572.0,Germany,Male,38.9325,5.0207,76720.5707,2.0,0.0,0.0,60427.3,0.0
668.0,Germany,Male,38.9325,7.0,106854.21,1.0,0.0,1.0,100289.5103,1.0
695.0,France,Male,46.0,7.0,76720.5707,1.5257,1.0,0.0,100289.5103,0.0
650.1004,France,Female,33.0,9.0,0.0,2.0,0.0,0.0,176576.62,0.0
807.0,France,Male,43.0,1.0,105799.32,2.0,1.0,0.0,34888.04,0.0
592.0,France,Male,54.0,5.0207,0.0,1.0,1.0,1.0,28737.71,1.0
726.0,France,Male,31.0,9.0,76720.5707,2.0,1.0,1.0,100289.5103,0.0
650.1004,France,Male,30.0,7.0,0.0,1.0,0.0,1.0,125010.24,0.0
567.0,France,Male,38.9325,2.0,0.0,2.0,1.0,1.0,167984.61,0.0
850.0,France,Male,33.0,10.0,0.0,1.0,1.0,0.0,100289.5103,1.0
650.1004,Germany,Male,45.0,5.0207,99564.22,1.0,1.0,1.0,108872.45,1.0
670.0,France,Male,37.0,4.0,170557.91,1.5257,1.0,1.0,198252.88,0.0
694.0,France,Female,38.9325,9.0,0.0,2.0,1.0,1.0,26960.31,0.0
650.1004,Germany,Female,39.0,5.0207,74596.15,3.0,1.0,1.0,85746.52,0.0
751.0,Germany,Male,38.9325,5.0207,96888.39,1.0,1.0,1.0,77206.25,1.0
650.1004,Germany,Male,29.0,3.0,130830.22,1.5257,1.0,0.0,61048.53,0.0
673.0,France,Male,72.0,1.0,0.0,2.0,1.0,1.0,111981.19,0.0
650.1004,France,Male,38.9325,0.0,0.0,1.5257,1.0,0.0,100289.5103,0.0
512.0,France,Female,37.0,5.0207,0.0,2.0,0.0,1.0,156105.03,0.0
767.0,France,Male,20.0,3.0,119714.25,2.0,0.0,1.0,150135.38,0.0
585.0,France,Female,67.0,5.0,113978.97,2.0,0.0,1.0,93146.11,0.0
763.0,Germany,Male,42.0,6.0,100160.75,1.0,1.0,0.0,33462.94,0.0
712.0,France,Female,29.0,2.0,0.0,1.0,1.0,1.0,100289.5103,0.0
539.0,Germany,Male,38.9325,3.0,76720.5707,3.0,1.0,1.0,55803.96,1.0
668.0,France,Male,46.0,5.0207,0.0,1.5257,1.0,1.0,100289.5103,0.0
703.0,France,Male,38.9325,2.0,81173.83,1.5257,0.0,1.0,162812.16,0.0
662.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,136259.65,0.0
725.0,France,Female,38.9325,5.0,76720.5707,1.0,1.0,1.0,124052.97,0.0
703.0,France,Male,37.0,8.0,76720.5707,2.0,1.0,1.0,74158.8,0.0
659.0,Germany,Male,67.0,6.0,117411.6,1.0,1.0,1.0,45071.09,1.0
523.0,Spain,Male,34.0,7.0,0.0,2.0,1.0,1.0,100289.5103,0.0
635.0,France,Female,40.0,5.0207,123497.58,1.0,1.0,1.0,131953.23,1.0
772.0,Germany,Male,26.0,7.0,152400.51,2.0,1.0,1.0,79414.0,0.0
545.0,France,Female,26.0,5.0207,0.0,2.0,1.0,1.0,100289.5103,0.0
634.0,Germany,Male,38.9325,8.0,76720.5707,1.0,1.0,1.0,157577.29,0.0
739.0,Germany,Male,38.9325,5.0207,76720.5707,1.0,1.0,0.0,134420.75,0.0
771.0,France,Female,38.9325,5.0207,77846.9,1.5257,0.0,0.0,100289.5103,0.0
650.1004,France,Male,38.9325,1.0,0.0,2.0,1.0,1.0,97932.68,0.0
681.0,France,Male,79.0,0.0,0.0,1.5257,0.0,1.0,170968.99,0.0
544.0,Germany,Male,38.9325,2.0,79731.91,1.0,1.0,1.0,57558.95,0.0
650.1004,France,Male,28.0,8.0,0.0,1.5257,0.0,0.0,176713.47,0.0
766.0,Spain,Male,41.0,0.0,0.0,2.0,0.0,1.0,100289.5103,0.0
727.0,France,Male,34.0,5.0207,0.0,2.0,1.0,1.0,100289.5103,0.0
671.0,Germany,Female,34.0,5.0207,37266.67,1.5257,1.0,0.0,156917.12,0.0
693.0,France,Female,30.0,6.0,76720.5707,1.0,1.0,1.0,100289.5103,0.0
650.1004,France,Male,38.0,5.0207,54901.01,1.5257,1.0,1.0,140075.55,0.0
732.0,Germany,Male,42.0,5.0207,108748.08,2.0,1.0,1.0,100289.5103,0.0
726.0,Spain,Female,48.0,5.0207,99906.19,1.0,1.0,0.0,64323.24,0.0
557.0,France,Female,32.0,5.0207,184686.41,1.5257,1.0,1.0,14956.44,0.0
682.0,France,Female,26.0,0.0,76720.5707,1.0,1.0,1.0,111879.21,0.0
738.0,Spain,Male,38.9325,9.0,76720.5707,1.5257,1.0,1.0,18606.23,0.0
531.0,France,Female,38.9325,9.0,99240.51,1.0,1.0,0.0,123137.01,0.0
498.0,France,Male,38.9325,2.0,76720.5707,2.0,1.0,1.0,148528.24,0.0
651.0,France,Male,36.0,7.0,76720.5707,2.0,1.0,0.0,100289.5103,0.0
549.0,France,Female,39.0,7.0,76720.5707,1.0,0.0,0.0,81259.25,1.0
650.1004,Germany,Male,35.0,7.0,76720.5707,1.5257,1.0,0.0,100289.5103,0.0
650.1004,Spain,Male,38.9325,9.0,0.0,2.0,1.0,1.0,191599.67,0.0
733.0,Germany,Male,38.9325,3.0,100337.96,3.0,1.0,0.0,100289.5103,0.0
811.0,Germany,Female,34.0,1.0,76720.5707,1.5257,1.0,1.0,186339.74,0.0
707.0,France,Male,30.0,5.0207,76720.5707,2.0,1.0,0.0,100289.5103,0.0
712.0,Germany,Male,28.0,5.0207,145605.44,1.0,0.0,1.0,93883.53,0.0
706.0,Spain,Male,38.9325,5.0207,0.0,2.0,1.0,1.0,110899.3,0.0
650.1004,France,Male,62.0,3.0,76720.5707,1.0,1.0,1.0,11199.04,0.0
650.1004,France,Male,38.9325,5.0207,0.0,2.0,1.0,1.0,189992.97,0.0
646.0,France,Male,35.0,6.0,76720.5707,1.0,0.0,1.0,164255.69,0.0
714.0,France,Male,46.0,5.0207,0.0,1.5257,1.0,0.0,100289.5103,1.0
782.0,France,Male,38.9325,8.0,76720.5707,1.5257,1.0,1.0,33949.67,0.0
775.0,Spain,Male,29.0,10.0,0.0,2.0,1.0,1.0,100289.5103,0.0
479.0,France,Male,38.9325,5.0207,138718.92,1.0,1.0,1.0,47251.79,0.0
807.0,France,Male,42.0,7.0,118274.71,1.0,1.0,1.0,25885.72,0.0
799.0,France,Female,22.0,5.0207,174185.98,2.0,1.0,1.0,192633.85,0.0
675.0,France,Male,38.9325,7.0,113208.86,2.0,1.0,0.0,34577.36,0.0
602.0,France,Male,29.0,5.0207,76720.5707,1.0,1.0,0.0,100289.5103,0.0
475.0,France,Female,32.0,8.0,119023.28,1.0,1.0,1.0,100816.29,0.0
744.0,Spain,Female,26.0,5.0,76720.5707,1.5257,1.0,1.0,100289.5103,0.0
588.0,Spain,Male,34.0,10.0,76720.5707,2.0,1.0,1.0,79078.91,0.0
703.0,Germany,Male,42.0,9.0,76720.5707,1.0,0.0,1.0,137316.32,0.0
747.0,Spain,Female,38.9325,5.0,76720.5707,2.0,1.0,1.0,100289.5103,0.0
650.1004,France,Male,27.0,7.0,0.0,2.0,1.0,0.0,100289.5103,0.0
750.0,Spain,Female,34.0,9.0,112822.26,1.0,0.0,0.0,150401.53,1.0
650.1004,France,Male,38.0,5.0207,76720.5707,1.5257,1.0,1.0,112491.96,0.0
773.0,France,Male,25.0,2.0,135903.33,1.5257,1.0,0.0,73656.38,0.0
714.0,France,Female,31.0,4.0,125169.26,1.0,1.0,1.0,106636.89,0.0
650.1004,Spain,Female,44.0,7.0,0.0,3.0,1.0,0.0,100289.5103,0.0
511.0,France,Male,58.0,0.0,149117.31,1.0,1.0,1.0,100289.5103,0.0
650.1004,France,Male,38.9325,5.0,0.0,2.0,1.0,1.0,103737.82,0.0
694.0,France,Female,31.0,10.0,0.0,1.5257,1.0,1.0,160990.27,0.0
650.1004,Spain,Male,38.9325,6.0,132311.71,1.5257,0.0,0.0,100289.5103,0.0
687.0,France,Male,35.0,8.0,76720.5707,2.0,1.0,0.0,10334.05,0.0
712.0,France,Male,33.0,6.0,0.0,1.5257,1.0,1.0,100289.5103,0.0
650.1004,France,Male,38.9325,4.0,76720.5707,1.0,0.0,0.0,94440.45,0.0
667.0,France,Male,31.0,5.0207,76720.5707,1.0,1.0,1.0,28257.63,0.0
